,Token_ID,Token,Lemma,POS,POS_TAG,Dependency_Head,Dependency_Label,idx_sent,Negation_cue,next,prev,HECT,HECA
387,15,about,about,SCONJ,IN,21,mark,20,O,knocked,that,0,0
388,16,that,that,SCONJ,IN,21,mark,20,O,about,I,0,0
389,17,I,I,PRON,PRP,21,nsubj,20,O,that,can,0,0
390,18,can,can,AUX,MD,21,aux,20,O,I,hardly,0,0
391,19,hardly,hardly,ADV,RB,21,advmod,20,O,can,imagine,0,0
392,20,imagine,imagine,VERB,VB,15,advcl,20,O,hardly,a,0,0
393,21,a,a,DET,DT,24,det,20,O,imagine,town,0,0
394,22,town,town,NOUN,NN,24,compound,20,O,a,practitioner,0,0
395,23,practitioner,practitioner,NOUN,NN,21,dobj,20,O,town,carrying,0,0
396,24,carrying,carry,VERB,VBG,24,acl,20,O,practitioner,it,0,0
397,25,it,it,PRON,PRP,25,dobj,20,O,carrying,.,0,0
398,26,.,.,PUNCT,.,15,punct,20,O,it,The,0,0
399,0,The,the,DET,DT,3,det,21,O,.,thick-iron,0,0
400,1,thick-iron,thick-iron,ADJ,JJ,3,amod,21,O,The,ferrule,0,0
401,2,ferrule,ferrule,NOUN,NN,5,nsubjpass,21,O,thick-iron,is,0,0
402,3,is,be,AUX,VBZ,5,auxpass,21,O,ferrule,worn,0,0
403,4,worn,wear,VERB,VBN,10,ccomp,21,O,is,down,0,0
404,5,down,down,ADP,RP,5,prt,21,O,worn,",",0,0
405,6,",",",",PUNCT,",",10,punct,21,O,down,so,0,0
406,7,so,so,CCONJ,CC,10,advmod,21,O,",",it,0,0
407,8,it,it,PRON,PRP,10,nsubj,21,O,so,is,0,0
408,9,is,be,AUX,VBZ,0,ROOT,21,O,it,evident,0,0
409,10,evident,evident,ADJ,JJ,10,acomp,21,O,is,that,0,0
410,11,that,that,SCONJ,IN,15,mark,21,O,evident,he,0,0
411,12,he,he,PRON,PRP,15,nsubj,21,O,that,has,0,0
412,13,has,have,AUX,VBZ,15,aux,21,O,he,done,0,0
413,14,done,do,VERB,VBN,10,ccomp,21,O,has,a,0,0
414,15,a,a,DET,DT,18,det,21,O,done,great,0,0
415,16,great,great,ADJ,JJ,18,amod,21,O,a,amount,0,0
416,17,amount,amount,NOUN,NN,15,dobj,21,O,great,of,0,0
417,18,of,of,ADP,IN,18,prep,21,O,amount,walking,0,0
418,19,walking,walk,VERB,VBG,19,pcomp,21,O,of,with,0,0
419,20,with,with,ADP,IN,20,prep,21,O,walking,it,0,0
420,21,it,it,PRON,PRP,21,pobj,21,O,with,.,0,0
421,22,.,.,PUNCT,.,10,punct,21,O,it,"""",0,0
422,23,"""","""",PUNCT,'',10,punct,21,O,.,"""",0,0
423,0,"""","""",PUNCT,``,3,punct,22,O,"""",Perfectly,0,0
424,1,Perfectly,perfectly,ADV,RB,3,advmod,22,O,"""",sound,0,0
425,2,sound,sound,ADJ,JJ,6,ccomp,22,O,Perfectly,!,0,0
426,3,!,!,PUNCT,.,3,punct,22,O,sound,"""",0,0
427,4,"""","""",PUNCT,'',6,punct,22,O,!,said,0,0
428,5,said,say,VERB,VBD,0,ROOT,22,O,"""",Holmes,0,0
429,6,Holmes,Holmes,PROPN,NNP,6,nsubj,22,O,said,.,0,0
430,7,.,.,PUNCT,.,6,punct,22,O,Holmes,"""",0,0
431,0,"""","""",PUNCT,``,7,punct,23,O,.,And,0,0
432,1,And,and,CCONJ,CC,7,cc,23,O,"""",then,0,0
433,2,then,then,ADV,RB,4,advmod,23,O,And,again,0,0
434,3,again,again,ADV,RB,7,advmod,23,O,then,",",0,0
435,4,",",",",PUNCT,",",7,punct,23,O,again,there,0,0
436,5,there,there,PRON,EX,7,expl,23,O,",",is,0,0
437,6,is,be,VERB,VBZ,0,ROOT,23,O,there,the,0,0
438,7,the,the,DET,DT,10,det,23,O,is,`,0,0
439,8,`,`,PUNCT,``,10,punct,23,O,the,friends,0,0
440,9,friends,friend,NOUN,NNS,7,attr,23,O,`,of,0,0
441,10,of,of,ADP,IN,10,prep,23,O,friends,the,0,0
442,11,the,the,DET,DT,13,det,23,O,of,C.C.H,0,0
443,12,C.C.H,C.C.H,PROPN,NNP,11,pobj,23,O,the,.,0,0
444,13,.,.,PUNCT,.,7,punct,23,O,C.C.H,',0,0
445,14,',',PUNCT,'',7,punct,23,O,.,I,0,0
446,0,I,I,PRON,PRP,3,nsubj,24,O,',should,0,0
447,1,should,should,AUX,MD,3,aux,24,O,I,guess,0,0
448,2,guess,guess,VERB,VB,0,ROOT,24,O,should,that,0,0
449,3,that,that,PRON,DT,6,mark,24,O,guess,to,0,0
450,4,to,to,PART,TO,6,aux,24,O,that,be,0,0
451,5,be,be,AUX,VB,3,ccomp,24,O,to,the,0,0
452,6,the,the,DET,DT,9,det,24,O,be,Something,0,0
453,7,Something,Something,PROPN,NNP,9,compound,24,O,the,Hunt,0,0
454,8,Hunt,Hunt,PROPN,NNP,6,attr,24,O,Something,",",0,0
455,9,",",",",PUNCT,",",9,punct,24,O,Hunt,the,0,0
456,10,the,the,DET,DT,13,det,24,O,",",local,0,0
457,11,local,local,ADJ,JJ,13,amod,24,O,the,hunt,0,0
458,12,hunt,hunt,NOUN,NN,9,appos,24,O,local,to,0,0
459,13,to,to,ADP,IN,13,prep,24,O,hunt,whose,0,0
460,14,whose,whose,DET,WP$,16,poss,24,O,to,members,0,0
461,15,members,member,NOUN,NNS,14,pobj,24,O,whose,he,0,0
462,16,he,he,PRON,PRP,20,nsubj,24,O,members,has,0,0
463,17,has,have,AUX,VBZ,20,aux,24,O,he,possibly,0,0
464,18,possibly,possibly,ADV,RB,20,advmod,24,O,has,given,0,0
465,19,given,give,VERB,VBN,13,relcl,24,O,possibly,some,0,0
466,20,some,some,DET,DT,23,det,24,O,given,surgical,0,0
467,21,surgical,surgical,ADJ,JJ,23,amod,24,O,some,assistance,0,0
468,22,assistance,assistance,NOUN,NN,20,dobj,24,O,surgical,",",0,0
469,23,",",",",PUNCT,",",20,punct,24,O,assistance,and,0,0
470,24,and,and,CCONJ,CC,20,cc,24,O,",",which,0,0
471,25,which,which,PRON,WDT,28,nsubj,24,O,and,has,0,0
472,26,has,have,AUX,VBZ,28,aux,24,O,which,made,0,0
473,27,made,make,VERB,VBN,3,ccomp,24,O,has,him,0,0
474,28,him,he,PRON,PRP,32,nsubj,24,O,made,a,0,0
475,29,a,a,DET,DT,32,det,24,O,him,small,0,0
476,30,small,small,ADJ,JJ,32,amod,24,O,a,presentation,0,0
477,31,presentation,presentation,NOUN,NN,28,ccomp,24,O,small,in,0,0
478,32,in,in,ADP,IN,32,prep,24,O,presentation,return,0,0
479,33,return,return,NOUN,NN,33,pobj,24,O,in,.,0,0
480,34,.,.,PUNCT,.,3,punct,24,O,return,"""",0,0
481,35,"""","""",PUNCT,'',3,punct,24,O,.,"""",0,0
482,0,"""","""",PUNCT,``,7,punct,25,O,"""",Really,0,0
483,1,Really,really,ADV,RB,7,advmod,25,O,"""",",",0,0
484,2,",",",",PUNCT,",",7,punct,25,O,Really,Watson,0,0
485,3,Watson,Watson,PROPN,NNP,7,npadvmod,25,O,",",",",0,0
486,4,",",",",PUNCT,",",7,punct,25,O,Watson,you,0,0
487,5,you,you,PRON,PRP,7,nsubj,25,O,",",excel,0,0
488,6,excel,excel,VERB,VBP,11,ccomp,25,O,you,yourself,0,0
489,7,yourself,yourself,PRON,PRP,7,dobj,25,O,excel,",",0,0
490,8,",",",",PUNCT,",",11,punct,25,O,yourself,"""",0,0
491,9,"""","""",PUNCT,'',11,punct,25,O,",",said,0,0
492,10,said,say,VERB,VBD,0,ROOT,25,O,"""",Holmes,0,0
493,11,Holmes,Holmes,PROPN,NNP,11,nsubj,25,O,said,",",0,0
494,12,",",",",PUNCT,",",11,punct,25,O,Holmes,pushing,0,0
495,13,pushing,push,VERB,VBG,11,advcl,25,O,",",back,0,0
496,14,back,back,ADP,RP,14,prt,25,O,pushing,his,0,0
497,15,his,his,PRON,PRP$,17,poss,25,O,back,chair,0,0
498,16,chair,chair,NOUN,NN,14,dobj,25,O,his,and,0,0
499,17,and,and,CCONJ,CC,14,cc,25,O,chair,lighting,0,0
500,18,lighting,light,VERB,VBG,14,conj,25,O,and,a,0,0
501,19,a,a,DET,DT,21,det,25,O,lighting,cigarette,0,0
502,20,cigarette,cigarette,NOUN,NN,19,dobj,25,O,a,.,0,0
503,21,.,.,PUNCT,.,11,punct,25,O,cigarette,"""",0,0
504,0,"""","""",PUNCT,``,4,punct,26,O,.,I,0,0
505,1,I,I,PRON,PRP,4,nsubjpass,26,O,"""",am,0,0
506,2,am,be,AUX,VBP,4,auxpass,26,O,I,bound,0,0
507,3,bound,bind,VERB,VBN,0,ROOT,26,O,am,to,0,0
508,4,to,to,PART,TO,6,aux,26,O,bound,say,0,0
509,5,say,say,VERB,VB,4,xcomp,26,O,to,that,0,0
510,6,that,that,SCONJ,IN,29,mark,26,O,say,in,0,0
511,7,in,in,ADP,IN,29,prep,26,O,that,all,0,0
512,8,all,all,DET,PDT,11,predet,26,O,in,the,0,0
513,9,the,the,DET,DT,11,det,26,O,all,accounts,0,0
514,10,accounts,account,NOUN,NNS,8,pobj,26,O,the,which,0,0
515,11,which,which,PRON,WDT,21,pobj,26,O,accounts,you,0,0
516,12,you,you,PRON,PRP,15,nsubj,26,O,which,have,0,0
517,13,have,have,AUX,VBP,15,aux,26,O,you,been,0,0
518,14,been,be,AUX,VBN,11,relcl,26,O,have,so,0,0
519,15,so,so,ADV,RB,17,advmod,26,O,been,good,0,0
520,16,good,good,ADJ,JJ,15,acomp,26,O,so,as,0,0
521,17,as,as,SCONJ,IN,20,mark,26,O,good,to,0,0
522,18,to,to,PART,TO,20,aux,26,O,as,give,0,0
523,19,give,give,VERB,VB,17,advcl,26,O,to,of,0,0
524,20,of,of,ADP,IN,20,prep,26,O,give,my,0,0
525,21,my,my,PRON,PRP$,25,poss,26,O,of,own,0,0
526,22,own,own,ADJ,JJ,25,amod,26,O,my,small,0,0
527,23,small,small,ADJ,JJ,25,amod,26,O,own,achievements,0,0
528,24,achievements,achievement,NOUN,NNS,21,pobj,26,O,small,you,0,0
529,25,you,you,PRON,PRP,29,nsubj,26,O,achievements,have,0,0
530,26,have,have,AUX,VBP,29,aux,26,O,you,habitually,0,0
531,27,habitually,habitually,ADV,RB,29,advmod,26,O,have,underrated,0,0
532,28,underrated,underrate,VERB,VBN,6,ccomp,26,O,habitually,your,0,0
533,29,your,your,PRON,PRP$,32,poss,26,O,underrated,own,0,0
534,30,own,own,ADJ,JJ,32,amod,26,O,your,abilities,0,0
535,31,abilities,ability,NOUN,NNS,29,dobj,26,O,own,.,0,0
536,32,.,.,PUNCT,.,4,punct,26,O,abilities,It,0,0
537,0,It,it,PRON,PRP,3,nsubj,27,O,.,may,0,0
538,1,may,may,AUX,MD,3,aux,27,O,It,be,0,0
539,2,be,be,AUX,VB,0,ROOT,27,O,may,that,0,0
540,3,that,that,SCONJ,IN,6,mark,27,O,be,you,0,0
541,4,you,you,PRON,PRP,6,nsubj,27,O,that,are,0,0
542,5,are,be,AUX,VBP,3,ccomp,27,O,you,not,0,0
543,6,not,not,PART,RB,6,neg,27,B-NEG,are,yourself,1,0
544,7,yourself,yourself,PRON,PRP,6,attr,27,O,not,luminous,0,0
545,8,luminous,luminous,ADJ,JJ,6,acomp,27,O,yourself,",",0,0
546,9,",",",",PUNCT,",",3,punct,27,O,luminous,but,0,0
547,10,but,but,CCONJ,CC,3,cc,27,O,",",you,0,0
548,11,you,you,PRON,PRP,13,nsubj,27,O,but,are,0,0
549,12,are,be,AUX,VBP,3,conj,27,O,you,a,0,0
550,13,a,a,DET,DT,15,det,27,O,are,conductor,0,0
551,14,conductor,conductor,NOUN,NN,13,attr,27,O,a,of,0,0
552,15,of,of,ADP,IN,15,prep,27,O,conductor,light,0,0
553,16,light,light,NOUN,NN,16,pobj,27,O,of,.,0,0
554,17,.,.,PUNCT,.,13,punct,27,O,light,Some,0,0
555,0,Some,some,DET,DT,2,det,28,O,.,people,0,0
556,1,people,people,NOUN,NNS,6,nsubj,28,O,Some,without,0,0
557,2,without,without,ADP,IN,2,prep,28,B-NEG,people,possessing,1,0
558,3,possessing,possess,VERB,VBG,3,pcomp,28,O,without,genius,0,0
559,4,genius,genius,NOUN,NN,4,dobj,28,O,possessing,have,0,0
560,5,have,have,VERB,VB,0,ROOT,28,O,genius,a,0,0
561,6,a,a,DET,DT,9,det,28,O,have,remarkable,0,0
562,7,remarkable,remarkable,ADJ,JJ,9,amod,28,O,a,power,0,0
563,8,power,power,NOUN,NN,6,dobj,28,O,remarkable,of,0,0
564,9,of,of,ADP,IN,9,prep,28,O,power,stimulating,0,0
565,10,stimulating,stimulate,VERB,VBG,10,pcomp,28,O,of,it,0,0
566,11,it,it,PRON,PRP,11,dobj,28,O,stimulating,.,0,0
567,12,.,.,PUNCT,.,6,punct,28,O,it,I,0,0
568,0,I,I,PRON,PRP,2,nsubj,29,O,.,confess,0,0
569,1,confess,confess,VERB,VBP,0,ROOT,29,O,I,",",0,0
570,2,",",",",PUNCT,",",2,punct,29,O,confess,my,0,0
571,3,my,my,PRON,PRP$,6,poss,29,O,",",dear,0,0
572,4,dear,dear,ADJ,JJ,6,amod,29,O,my,fellow,0,0
573,5,fellow,fellow,NOUN,NN,2,npadvmod,29,O,dear,",",0,0
574,6,",",",",PUNCT,",",6,punct,29,O,fellow,that,0,0
575,7,that,that,SCONJ,IN,10,mark,29,O,",",I,0,0
576,8,I,I,PRON,PRP,10,nsubj,29,O,that,am,0,0
577,9,am,be,AUX,VBP,2,ccomp,29,O,I,very,0,0
578,10,very,very,ADV,RB,12,advmod,29,O,am,much,0,0
579,11,much,much,ADV,RB,10,advmod,29,O,very,in,0,0
580,12,in,in,ADP,IN,10,prep,29,O,much,your,0,0
581,13,your,your,PRON,PRP$,15,poss,29,O,in,debt,0,0
582,14,debt,debt,NOUN,NN,13,pobj,29,O,your,.,0,0
583,15,.,.,PUNCT,.,2,punct,29,O,debt,"""",0,0
584,16,"""","""",PUNCT,'',2,punct,29,O,.,He,0,0
585,0,He,he,PRON,PRP,4,nsubj,30,O,"""",had,0,0
586,1,had,have,AUX,VBD,4,aux,30,O,He,never,0,0
587,2,never,never,ADV,RB,4,neg,30,B-NEG,had,said,1,0
588,3,said,say,VERB,VBN,0,ROOT,30,O,never,as,0,0
589,4,as,as,ADV,RB,6,advmod,30,O,said,much,0,0
590,5,much,much,ADJ,JJ,4,dobj,30,O,as,before,0,0
591,6,before,before,ADV,RB,4,advmod,30,O,much,",",0,0
592,7,",",",",PUNCT,",",4,punct,30,O,before,and,0,0
593,8,and,and,CCONJ,CC,4,cc,30,O,",",I,0,0
594,9,I,I,PRON,PRP,12,nsubj,30,O,and,must,0,0
595,10,must,must,AUX,MD,12,aux,30,O,I,admit,0,0
596,11,admit,admit,VERB,VB,4,conj,30,O,must,that,0,0
597,12,that,that,SCONJ,IN,16,mark,30,O,admit,his,0,0
598,13,his,his,PRON,PRP$,15,poss,30,O,that,words,0,0
599,14,words,word,NOUN,NNS,16,nsubj,30,O,his,gave,0,0
600,15,gave,give,VERB,VBD,12,ccomp,30,O,words,me,0,0
601,16,me,I,PRON,PRP,16,dative,30,O,gave,keen,0,0
602,17,keen,keen,ADJ,JJ,19,amod,30,O,me,pleasure,0,0
603,18,pleasure,pleasure,NOUN,NN,16,dobj,30,O,keen,",",0,0
604,19,",",",",PUNCT,",",12,punct,30,O,pleasure,for,0,0
605,20,for,for,SCONJ,IN,26,mark,30,O,",",I,0,0
606,21,I,I,PRON,PRP,26,nsubjpass,30,O,for,had,0,0
607,22,had,have,AUX,VBD,26,aux,30,O,I,often,0,0
608,23,often,often,ADV,RB,26,advmod,30,O,had,been,0,0
609,24,been,be,AUX,VBN,26,auxpass,30,O,often,piqued,0,0
610,25,piqued,pique,VERB,VBN,12,advcl,30,O,been,by,0,0
611,26,by,by,ADP,IN,26,agent,30,O,piqued,his,0,0
612,27,his,his,PRON,PRP$,29,poss,30,O,by,indifference,0,0
613,28,indifference,indifference,NOUN,NN,27,pobj,30,O,his,to,0,1
614,29,to,to,ADP,IN,29,prep,30,O,indifference,my,0,0
615,30,my,my,PRON,PRP$,32,poss,30,O,to,admiration,0,0
616,31,admiration,admiration,NOUN,NN,30,pobj,30,O,my,and,0,0
617,32,and,and,CCONJ,CC,30,cc,30,O,admiration,to,0,0
618,33,to,to,ADP,IN,30,conj,30,O,and,the,0,0
619,34,the,the,DET,DT,36,det,30,O,to,attempts,0,0
620,35,attempts,attempt,NOUN,NNS,34,pobj,30,O,the,which,0,0
621,36,which,which,PRON,WDT,40,dobj,30,O,attempts,I,0,0
622,37,I,I,PRON,PRP,40,nsubj,30,O,which,had,0,0
623,38,had,have,AUX,VBD,40,aux,30,O,I,made,0,0
624,39,made,make,VERB,VBN,36,relcl,30,O,had,to,0,0
625,40,to,to,PART,TO,42,aux,30,O,made,give,0,0
626,41,give,give,VERB,VB,40,xcomp,30,O,to,publicity,0,0
627,42,publicity,publicity,NOUN,NN,42,dobj,30,O,give,to,0,0
628,43,to,to,ADP,IN,42,dative,30,O,publicity,his,0,0
629,44,his,his,PRON,PRP$,46,poss,30,O,to,methods,0,0
630,45,methods,method,NOUN,NNS,44,pobj,30,O,his,.,0,0
631,46,.,.,PUNCT,.,12,punct,30,O,methods,I,0,0
632,0,I,I,PRON,PRP,2,nsubj,31,O,.,was,0,0
633,1,was,be,AUX,VBD,0,ROOT,31,O,I,proud,0,0
634,2,proud,proud,ADJ,JJ,2,acomp,31,O,was,",",0,0
635,3,",",",",PUNCT,",",2,punct,31,O,proud,too,0,0
636,4,too,too,ADV,RB,2,advmod,31,O,",",",",0,0
637,5,",",",",PUNCT,",",2,punct,31,O,too,to,0,0
638,6,to,to,PART,TO,8,aux,31,O,",",think,0,0
639,7,think,think,VERB,VB,2,advcl,31,O,to,that,0,0
640,8,that,that,SCONJ,IN,14,mark,31,O,think,I,0,0
641,9,I,I,PRON,PRP,14,nsubj,31,O,that,had,0,0
642,10,had,have,AUX,VBD,14,aux,31,O,I,so,0,0
643,11,so,so,ADV,RB,13,advmod,31,O,had,far,0,0
644,12,far,far,ADV,RB,14,advmod,31,O,so,mastered,0,0
645,13,mastered,master,VERB,VBN,8,ccomp,31,O,far,his,0,0
646,14,his,his,PRON,PRP$,16,poss,31,O,mastered,system,0,0
647,15,system,system,NOUN,NN,14,dobj,31,O,his,as,0,0
648,16,as,as,SCONJ,IN,19,mark,31,O,system,to,0,0
649,17,to,to,PART,TO,19,aux,31,O,as,apply,0,0
650,18,apply,apply,VERB,VB,14,advcl,31,O,to,it,0,0
651,19,it,it,PRON,PRP,19,dobj,31,O,apply,in,0,0
652,20,in,in,ADP,IN,19,prep,31,O,it,a,0,0
653,21,a,a,DET,DT,23,det,31,O,in,way,0,0
654,22,way,way,NOUN,NN,21,pobj,31,O,a,which,0,0
655,23,which,which,PRON,WDT,25,nsubj,31,O,way,earned,0,0
656,24,earned,earn,VERB,VBD,23,relcl,31,O,which,his,0,0
657,25,his,his,PRON,PRP$,27,poss,31,O,earned,approval,0,0
658,26,approval,approval,NOUN,NN,25,dobj,31,O,his,.,0,0
659,27,.,.,PUNCT,.,2,punct,31,O,approval,He,0,0
660,0,He,he,PRON,PRP,3,nsubj,32,O,.,now,0,0
661,1,now,now,ADV,RB,3,advmod,32,O,He,took,0,0
662,2,took,take,VERB,VBD,0,ROOT,32,O,now,the,0,0
663,3,the,the,DET,DT,5,det,32,O,took,stick,0,0
664,4,stick,stick,NOUN,NN,3,dobj,32,O,the,from,0,0
665,5,from,from,ADP,IN,3,prep,32,O,stick,my,0,0
666,6,my,my,PRON,PRP$,8,poss,32,O,from,hands,0,0
667,7,hands,hand,NOUN,NNS,6,pobj,32,O,my,and,0,0
668,8,and,and,CCONJ,CC,3,cc,32,O,hands,examined,0,0
669,9,examined,examine,VERB,VBD,3,conj,32,O,and,it,0,0
670,10,it,it,PRON,PRP,10,dobj,32,O,examined,for,0,0
671,11,for,for,ADP,IN,10,prep,32,O,it,a,0,0
672,12,a,a,DET,DT,15,det,32,O,for,few,0,0
673,13,few,few,ADJ,JJ,15,amod,32,O,a,minutes,0,0
674,14,minutes,minute,NOUN,NNS,12,pobj,32,O,few,with,0,0
675,15,with,with,ADP,IN,10,prep,32,O,minutes,his,0,0
676,16,his,his,PRON,PRP$,19,poss,32,O,with,naked,0,0
677,17,naked,naked,ADJ,JJ,19,amod,32,O,his,eyes,0,0
678,18,eyes,eye,NOUN,NNS,16,pobj,32,O,naked,.,0,0
679,19,.,.,PUNCT,.,3,punct,32,O,eyes,Then,0,0
680,0,Then,then,ADV,RB,8,advmod,33,O,.,with,0,0
681,1,with,with,ADP,IN,8,prep,33,O,Then,an,0,0
682,2,an,an,DET,DT,4,det,33,O,with,expression,0,0
683,3,expression,expression,NOUN,NN,2,pobj,33,O,an,of,0,0
684,4,of,of,ADP,IN,4,prep,33,O,expression,interest,0,0
685,5,interest,interest,NOUN,NN,5,pobj,33,O,of,he,0,0
686,6,he,he,PRON,PRP,8,nsubj,33,O,interest,laid,0,0
687,7,laid,lay,VERB,VBD,22,advcl,33,O,he,down,0,0
688,8,down,down,ADP,RP,8,prt,33,O,laid,his,0,0
689,9,his,his,PRON,PRP$,11,poss,33,O,down,cigarette,0,0
690,10,cigarette,cigarette,NOUN,NN,8,dobj,33,O,his,",",0,0
691,11,",",",",PUNCT,",",8,punct,33,O,cigarette,and,0,0
692,12,and,and,CCONJ,CC,8,cc,33,O,",",carrying,0,0
693,13,carrying,carry,VERB,VBG,8,conj,33,O,and,the,0,0
694,14,the,the,DET,DT,16,det,33,O,carrying,cane,0,0
695,15,cane,cane,NOUN,NN,14,dobj,33,O,the,to,0,0
696,16,to,to,ADP,IN,14,prep,33,O,cane,the,0,0
697,17,the,the,DET,DT,19,det,33,O,to,window,0,0
698,18,window,window,NOUN,NN,17,pobj,33,O,the,",",0,0
699,19,",",",",PUNCT,",",22,punct,33,O,window,he,0,0
700,20,he,he,PRON,PRP,22,nsubj,33,O,",",looked,0,0
701,21,looked,look,VERB,VBD,0,ROOT,33,O,he,over,0,0
702,22,over,over,ADP,IN,22,prep,33,O,looked,it,0,0
703,23,it,it,PRON,PRP,23,pobj,33,O,over,again,0,0
704,24,again,again,ADV,RB,22,advmod,33,O,it,with,0,0
705,25,with,with,ADP,IN,22,prep,33,O,again,a,0,0
706,26,a,a,DET,DT,29,det,33,O,with,convex,0,0
707,27,convex,convex,ADJ,JJ,29,amod,33,O,a,lens,0,0
708,28,lens,lens,NOUN,NN,26,pobj,33,O,convex,.,0,0
709,29,.,.,PUNCT,.,22,punct,33,O,lens,"""",0,0
710,0,"""","""",PUNCT,``,8,punct,34,O,.,Interesting,0,0
711,1,Interesting,interesting,ADJ,JJ,8,intj,34,O,"""",",",0,0
712,2,",",",",PUNCT,",",8,punct,34,O,Interesting,though,0,0
713,3,though,though,ADV,RB,5,advmod,34,O,",",elementary,0,0
714,4,elementary,elementary,ADJ,JJ,3,nsubj,34,O,though,",",0,0
715,5,",",",",PUNCT,",",8,punct,34,O,elementary,"""",0,0
716,6,"""","""",PUNCT,'',8,punct,34,O,",",said,0,0
717,7,said,say,VERB,VBD,0,ROOT,34,O,"""",he,0,0
718,8,he,he,PRON,PRP,8,nsubj,34,O,said,as,0,0
719,9,as,as,SCONJ,IN,12,mark,34,O,he,he,0,0
720,10,he,he,PRON,PRP,12,nsubj,34,O,as,returned,0,0
721,11,returned,return,VERB,VBD,8,advcl,34,O,he,to,0,0
722,12,to,to,ADP,IN,12,prep,34,O,returned,his,0,0
723,13,his,his,PRON,PRP$,16,poss,34,O,to,favourite,0,0
724,14,favourite,favourite,ADJ,JJ,16,amod,34,O,his,corner,0,0
725,15,corner,corner,NOUN,NN,13,pobj,34,O,favourite,of,0,0
726,16,of,of,ADP,IN,16,prep,34,O,corner,the,0,0
727,17,the,the,DET,DT,19,det,34,O,of,settee,0,0
728,18,settee,settee,NOUN,NN,17,pobj,34,O,the,.,0,0
729,19,.,.,PUNCT,.,8,punct,34,O,settee,"""",0,0
730,0,"""","""",PUNCT,``,3,punct,35,O,.,There,0,0
731,1,There,there,PRON,EX,3,expl,35,O,"""",are,0,0
732,2,are,be,VERB,VBP,0,ROOT,35,O,There,certainly,0,0
733,3,certainly,certainly,ADV,RB,3,advmod,35,O,are,one,0,0
734,4,one,one,NUM,CD,8,nummod,35,O,certainly,or,0,0
735,5,or,or,CCONJ,CC,5,cc,35,O,one,two,0,0
736,6,two,two,NUM,CD,5,conj,35,O,or,indications,0,0
737,7,indications,indication,NOUN,NNS,3,attr,35,O,two,upon,0,0
738,8,upon,upon,SCONJ,IN,8,prep,35,O,indications,the,0,0
739,9,the,the,DET,DT,11,det,35,O,upon,stick,0,0
740,10,stick,stick,NOUN,NN,9,pobj,35,O,the,.,0,0
741,11,.,.,PUNCT,.,3,punct,35,O,stick,It,0,0
742,0,It,it,PRON,PRP,2,nsubj,36,O,.,gives,0,0
743,1,gives,give,VERB,VBZ,0,ROOT,36,O,It,us,0,0
744,2,us,we,PRON,PRP,2,dative,36,O,gives,the,0,0
745,3,the,the,DET,DT,5,det,36,O,us,basis,0,0
746,4,basis,basis,NOUN,NN,2,dobj,36,O,the,for,0,0
747,5,for,for,ADP,IN,5,prep,36,O,basis,several,0,0
748,6,several,several,ADJ,JJ,8,amod,36,O,for,deductions,0,0
749,7,deductions,deduction,NOUN,NNS,6,pobj,36,O,several,.,0,0
750,8,.,.,PUNCT,.,2,punct,36,O,deductions,"""",0,0
751,9,"""","""",PUNCT,'',2,punct,36,O,.,"""",0,0
752,0,"""","""",PUNCT,``,4,punct,37,O,"""",Has,0,0
753,1,Has,have,AUX,VBZ,4,aux,37,O,"""",anything,0,0
754,2,anything,anything,PRON,NN,4,nsubj,37,O,Has,escaped,0,0
755,3,escaped,escape,VERB,VBD,0,ROOT,37,O,anything,me,0,0
756,4,me,I,PRON,PRP,4,dobj,37,O,escaped,?,0,0
757,5,?,?,PUNCT,.,4,punct,37,O,me,"""",0,0
758,6,"""","""",PUNCT,'',4,punct,37,O,?,I,0,0
759,0,I,I,PRON,PRP,2,nsubj,37,O,"""",asked,0,0
760,1,asked,ask,VERB,VBD,0,ROOT,37,O,I,with,0,0
761,2,with,with,ADP,IN,2,prep,37,O,asked,some,0,0
762,3,some,some,DET,DT,5,det,37,O,with,self-importance,0,0
763,4,self-importance,self-importance,NOUN,NN,3,pobj,37,O,some,.,0,0
764,5,.,.,PUNCT,.,2,punct,37,O,self-importance,"""",0,0
765,0,"""","""",PUNCT,``,3,punct,38,O,.,I,0,0
766,1,I,I,PRON,PRP,3,nsubj,38,O,"""",trust,0,0
767,2,trust,trust,VERB,VBP,0,ROOT,38,O,I,that,0,0
768,3,that,that,SCONJ,IN,6,mark,38,O,trust,there,0,0
769,4,there,there,PRON,EX,6,expl,38,O,that,is,0,0
770,5,is,be,VERB,VBZ,3,ccomp,38,O,there,nothing,0,0
771,6,nothing,nothing,PRON,NN,6,attr,38,B-NEG,is,of,1,1
772,7,of,of,ADP,IN,7,prep,38,O,nothing,consequence,0,0
773,8,consequence,consequence,NOUN,NN,8,pobj,38,O,of,which,0,0
774,9,which,which,PRON,WDT,13,dobj,38,O,consequence,I,0,0
775,10,I,I,PRON,PRP,13,nsubj,38,O,which,have,0,0
776,11,have,have,AUX,VBP,13,aux,38,O,I,overlooked,0,0
777,12,overlooked,overlook,VERB,VBN,7,relcl,38,O,have,?,0,0
778,13,?,?,PUNCT,.,3,punct,38,O,overlooked,"""",0,0
779,14,"""","""",PUNCT,'',3,punct,38,O,?,"""",0,0
780,0,"""","""",PUNCT,``,3,punct,39,O,"""",I,0,0
